customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1050,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),104.53,3763.08,Yes
CUST1051,Female,1,Yes,No,12,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),49.69,596.28,Yes
CUST1052,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),99.15,694.05,No
CUST1053,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),29.95,119.8,No
CUST1054,Male,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),102.28,6034.52,No
CUST1055,Female,0,Yes,Yes,72,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),87.55,6303.6,No
CUST1056,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),28.79,0.0,Yes
CUST1057,Male,0,No,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),88.31,3090.85,Yes
CUST1058,Male,0,Yes,Yes,34,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,78.05,2653.7,No
CUST1059,Male,0,No,Yes,65,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No,One year,No,Mailed check,79.46,5164.9,No
CUST1060,Male,0,No,No,62,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,49.09,3043.58,No
CUST1061,Male,0,No,Yes,22,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,46.65,1026.3,No
CUST1062,Male,0,No,No,8,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,96.25,770.0,No
CUST1063,Male,0,No,Yes,33,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.68,1507.44,No
CUST1064,Male,0,No,Yes,45,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,64.63,2908.35,No
CUST1065,Female,0,No,Yes,3,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,89.48,268.44,No
CUST1066,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,27.96,810.84,No
CUST1067,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,79.45,5640.95,No
CUST1068,Female,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.94,157.88,No
CUST1069,Female,0,No,No,13,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,88.42,1149.46,No
CUST1070,Female,0,Yes,Yes,59,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),56.99,3362.41,No
CUST1071,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),64.9,2855.6,No
CUST1072,Male,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),53.0,1749.0,Yes
CUST1073,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,No,Electronic check,100.82,4436.08,Yes
CUST1074,Male,1,Yes,No,60,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,33.06,1983.6,No
CUST1075,Female,1,No,Yes,15,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,116.3,1744.5,Yes
CUST1076,Female,0,No,No,65,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,83.48,5426.2,No
CUST1077,Female,1,Yes,Yes,39,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),108.69,4238.91,No
CUST1078,Male,0,Yes,No,16,No,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Mailed check,62.62,1001.92,No
CUST1079,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),53.23,1756.59,No
CUST1080,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),110.07,1651.05,No
CUST1081,Female,1,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,29.89,1763.51,No
CUST1082,Male,0,No,Yes,65,Yes,No,DSL,Yes,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),31.71,2061.15,Yes
CUST1083,Female,0,Yes,Yes,65,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),49.93,3245.45,No
CUST1084,Male,0,No,Yes,12,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),115.98,1391.76,Yes
CUST1085,Male,0,Yes,No,55,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,83.31,4582.05,No
CUST1086,Female,0,No,Yes,30,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,75.42,2262.6,Yes
CUST1087,Male,0,No,Yes,33,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),90.54,2987.82,No
CUST1088,Female,0,No,No,38,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.75,2346.5,No
CUST1089,Female,0,No,No,66,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),95.81,6323.46,Yes
CUST1090,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),59.32,415.24,No
CUST1091,Female,0,No,Yes,54,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,102.64,5542.56,No
CUST1092,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.73,1214.98,No
CUST1093,Female,0,No,Yes,52,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,47.75,2483.0,No
CUST1094,Female,1,Yes,No,38,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,72.24,2745.12,No
CUST1095,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.08,4037.12,No
CUST1096,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),84.81,1356.96,No
CUST1097,Female,0,Yes,No,29,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),56.43,1636.47,No
CUST1098,Female,0,No,No,52,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,43.06,2239.12,Yes
CUST1099,Male,0,Yes,No,12,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,66.98,803.76,No
CUST1100,Male,0,Yes,No,20,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,76.1,1522.0,No
CUST1101,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.26,616.68,No
CUST1102,Female,0,Yes,Yes,52,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.67,3934.84,No
CUST1103,Female,0,No,No,18,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.93,934.74,No
CUST1104,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,59.25,3318.0,No
CUST1105,Female,0,Yes,Yes,24,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,47.93,1150.32,No
CUST1106,Female,0,No,No,30,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),113.14,3394.2,No
CUST1107,Female,0,No,No,54,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),88.33,4769.82,No
CUST1108,Female,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,46.25,1017.5,No
CUST1109,Male,0,No,Yes,31,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),84.5,2619.5,No
CUST1110,Female,0,Yes,No,61,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,104.86,6396.46,No
CUST1111,Male,0,Yes,No,9,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,60.16,541.44,No
CUST1112,Female,0,No,No,71,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),103.0,7313.0,Yes
CUST1113,Female,0,No,No,53,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),35.44,1878.32,Yes
CUST1114,Male,1,No,No,51,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),102.28,5216.28,No
CUST1115,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,No,Mailed check,74.03,1406.57,No
CUST1116,Male,0,Yes,Yes,31,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,42.3,1311.3,No
CUST1117,Female,0,No,Yes,13,No,Yes,No,No,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),60.71,789.23,No
CUST1118,Female,0,No,No,49,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),118.8,5821.2,No
CUST1119,Male,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,98.36,2655.72,Yes
CUST1120,Female,0,No,No,52,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),77.51,4030.52,No
CUST1121,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,31.52,724.96,No
CUST1122,Female,0,No,No,21,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.78,1297.38,No
CUST1123,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),46.31,1342.99,No
CUST1124,Male,0,Yes,No,62,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,27.1,1680.2,Yes
CUST1125,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,74.22,222.66,No
CUST1126,Female,0,No,No,58,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,108.92,6317.36,Yes
CUST1127,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,87.56,612.92,No
CUST1128,Female,0,Yes,No,11,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),44.97,494.67,No
CUST1129,Female,0,No,Yes,30,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),77.36,2320.8,No
CUST1130,Female,0,No,Yes,33,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),114.32,3772.56,No
CUST1131,Male,1,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.29,4429.92,No
CUST1132,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),88.95,4981.2,No
CUST1133,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,116.82,2920.5,No
CUST1134,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,99.89,1698.13,Yes
CUST1135,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),33.66,1245.42,No
CUST1136,Male,0,No,No,49,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),54.76,2683.24,No
CUST1137,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,116.51,815.57,No
CUST1138,Male,0,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.97,2758.8,No
CUST1139,Male,0,Yes,No,5,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,31.16,155.8,No
CUST1140,Female,0,No,No,68,No,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),65.86,4478.48,No
CUST1141,Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),89.7,3857.1,No
CUST1142,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),119.75,7544.25,No
CUST1143,Female,0,Yes,Yes,28,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,52.39,1466.92,No
CUST1144,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),71.41,1928.07,No
CUST1145,Male,1,No,No,10,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),107.97,1079.7,No
CUST1146,Male,0,No,Yes,64,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),55.53,3553.92,No
CUST1147,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.93,556.74,Yes
CUST1148,Male,0,Yes,No,8,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),114.89,919.12,No
CUST1149,Female,0,Yes,No,26,No,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),68.84,1789.84,Yes
CUST1150,Male,0,Yes,No,33,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No,Two year,Yes,Credit card (automatic),70.28,2319.24,Yes
CUST1151,Male,0,No,No,43,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),82.12,3531.16,No
CUST1152,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,20.35,1363.45,No
CUST1153,Male,0,Yes,Yes,14,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),113.11,1583.54,No
CUST1154,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,56.15,2807.5,No
CUST1155,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,59.69,716.28,No
CUST1156,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,37.41,1795.68,No
CUST1157,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.82,3989.58,No
CUST1158,Male,0,No,No,55,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.39,5521.45,Yes
CUST1159,Female,0,Yes,Yes,50,Yes,No phone service,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,100.0,5000.0,No
CUST1160,Male,0,No,Yes,36,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),113.58,4088.88,No
CUST1161,Male,1,Yes,No,16,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),60.32,965.12,No
CUST1162,Female,0,No,Yes,57,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Electronic check,90.87,5179.59,No
CUST1163,Female,0,Yes,No,28,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,70.72,1980.16,No
CUST1164,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,100.4,3212.8,No
CUST1165,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,91.25,5383.75,No
CUST1166,Female,0,No,No,54,Yes,Yes,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,56.79,3066.66,No
CUST1167,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.67,483.03,No
CUST1168,Male,0,No,Yes,46,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),45.24,2081.04,No
CUST1169,Female,0,No,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,77.65,1708.3,No
CUST1170,Female,0,Yes,No,20,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.38,2327.6,Yes
CUST1171,Male,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,40.01,480.12,No
CUST1172,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,29.53,944.96,No
CUST1173,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.94,734.62,No
CUST1174,Female,0,Yes,No,10,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),98.31,983.1,No
